Access	File ID	Object ID	File Name	ICGC Donor	Specimen ID	Specimen Type	Sample ID	Repository	Project	Study	Data Type	Experimental Strategy	Format	Size (bytes)
controlled	FI47288	704d3d2e-9ad9-5b35-988d-0d379d87c314	2636fd0eda99f4e7eb69d28317606ab9.bam	DO52626	SP116548	Primary tumour - solid tissue	SA541998	Collaboratory - Toronto,Azure - Toronto,EGA - Hinxton,AWS - Virginia	BOCA-UK	PCAWG			BAM	1.45070509953E11
controlled	FI15579	a6cd2489-5f6a-5485-b9cd-1f827c9ef1e3	a482171b01d1d7917bec6ac1ecd4767a.bam	DO52620	SP116534	Primary tumour - solid tissue	SA541892	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto,Azure - Toronto	BOCA-UK	PCAWG			BAM	1.85414707345E11
controlled	FI7329	017d059c-4227-5ad3-8919-bdb8e3b78d88	d3cbbd1ed1ac03389e559b51f02927cc.bam	DO52585	SP116441	Normal - blood derived	SA541977	AWS - Virginia,EGA - Hinxton,Azure - Toronto,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	9.2858180864E10
controlled	FI24336	d3b34666-1d67-5a97-a870-6286bbfba5a1	04b7f00d324578492295b02ee57179bd.bam	DO52577	SP116416	Primary tumour - solid tissue	SA541966	Azure - Toronto,EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	1.4290616632E11
controlled	FI23995	603a2dda-ea6d-5af5-ad83-a052ed9eaa1d	85d645c6314537ac6e866015774762c7.bam	DO52568	SP116392	Normal - blood derived	SA541953	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto,Azure - Toronto	BOCA-UK	PCAWG			BAM	1.33538697506E11
controlled	FI19331	afe1c177-ecaa-5caa-a96c-50100a0ca6cf	c4f2bce8119c08997e31056620007fe5.bam	DO52600	SP116483	Normal - blood derived	SA541939	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto,EGA - Hinxton	BOCA-UK	PCAWG			BAM	1.17938368958E11
controlled	FI803096	e1c046c4-c8ac-55c9-9f91-b2e3499b39f1	-4279b93ee06b0dd52f5609d2bedf34f8.bam	DO52631	SP116560	Normal - blood derived	SA542007	AWS - Virginia,Azure - Toronto,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	1.40386752E8
controlled	FI803060	9a11626d-4959-5608-a8d8-6dae26828849	-033ecbdb2c27445b9e507feca1e3e2d9.bam	DO52618	SP116528	Primary tumour - solid tissue	SA541888	Azure - Toronto,Collaboratory - Toronto,AWS - Virginia	BOCA-UK	PCAWG			BAM	2.55841691E8
controlled	FI803829	e35c3254-93ba-578b-8cb1-64df299a0ef2	-fea703adbfc25a5356f5f0c629961ff9.bam	DO52589	SP116449	Normal - blood derived	SA541983	AWS - Virginia,Azure - Toronto,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	1.57340169E8
controlled	FI803719	338c5a66-a09a-5128-978e-fa60e231d44e	-368dbc1d6bafe7ff0fba385888821b89.bam	DO52564	SP116384	Normal - blood derived	SA541947	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	BOCA-UK	PCAWG			BAM	2.22237299E8
controlled	FI803755	21cce398-e295-5d6e-b8a5-8a6bc209dc38	-396a997ff0bd81dfcbebe6a889d7b494.bam	DO52639	SP116580	Normal - blood derived	SA541895	Azure - Toronto,AWS - Virginia,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	2.94840501E8
controlled	FI803683	18c4d6df-aba8-564e-a9eb-985fb79bd0aa	-0492040c731fd42381efe0d8cc3d2e6e.bam	DO52636	SP116572	Normal - blood derived	SA542015	Collaboratory - Toronto,Azure - Toronto,AWS - Virginia	BOCA-UK	PCAWG			BAM	1.23687975E8
controlled	FI803675	ab2da9a6-6378-5bc3-8a42-49d61a4c2dfb	-33302efeeb0492bb17828bc81b594ba7.bam	DO52610	SP116509	Primary tumour - solid tissue	SA541874	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	BOCA-UK	PCAWG			BAM	4.511151E8
controlled	FI27487	c9a4d0ce-41ee-5d3c-b6de-afa0d7492867	6d791476bd00844cfe505b92fbbd2e17.bam	DO52645	SP116597	Normal - blood derived	SA541905	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton,Azure - Toronto	BOCA-UK	PCAWG			BAM	1.72188765893E11
controlled	FI4507	4bb4a937-a3f1-592c-bdd0-778169001f0a	3af809864aceb41b5fc027cc828d1b3e.bam	DO52619	SP116531	Primary tumour - solid tissue	SA541890	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto,EGA - Hinxton	BOCA-UK	PCAWG			BAM	1.46196391256E11
controlled	FI17660	3000703d-e0cd-5478-8bb8-7e8c207578a7	33302efeeb0492bb17828bc81b594ba7.bam	DO52610	SP116509	Primary tumour - solid tissue	SA541874	Azure - Toronto,EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	1.85805335911E11
controlled	FI9683	8d26dc20-cd88-5d30-8480-1bc1079b103c	ad4aeedc224c6be5e21e26c038a43df4.bam	DO52604	SP116495	Normal - blood derived	SA541987	EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia,Azure - Toronto	BOCA-UK	PCAWG			BAM	1.2590891971E11
controlled	FI809759	d27983f3-4ff1-5d07-a8ec-f3a5e0725bda	-247838a10a1c7321ceff74883737507a.bam	DO52592	SP116458	Normal - blood derived	SA541923	Azure - Toronto,Collaboratory - Toronto,AWS - Virginia	BOCA-UK	PCAWG			BAM	2.91444956E8
controlled	FI809769	c21940c2-629c-5d2e-ad5d-a0c9d171f4da	-94dced3c46499e0d5bed39088ef025ec.bam	DO52601	SP116485	Normal - blood derived	SA541941	AWS - Virginia,Azure - Toronto,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	1.80550486E8
controlled	FI37164	8b33f149-3472-550f-a0aa-019b301713de	1403d82072da188ee2ef6db37285bd6e.bam	DO52625	SP116545	Primary tumour - solid tissue	SA541996	Azure - Toronto,EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	BOCA-UK	PCAWG			BAM	1.50185754863E11
controlled	FI15181	61da3873-5c2b-5312-a59d-d03f7a9a5b39	45749c94a678e8181af728ac726b068d.bam	DO52622	SP116540	Normal - blood derived	SA541993	Azure - Toronto,AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	1.11705901462E11
controlled	FI4525	8c0ad180-f46f-5072-9d1b-6e260f9b6a4f	904daae70c72674cf7bc5c1ad7c70220.bam	DO52613	SP116518	Primary tumour - solid tissue	SA541880	AWS - Virginia,EGA - Hinxton,Azure - Toronto,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	1.57940220692E11
controlled	FI803080	7ec126ed-75da-5cfd-8b02-8957583745d6	-cb08d0e5dcd33e91f05a9691d8200992.bam	DO52587	SP116444	Normal - blood derived	SA541979	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	BOCA-UK	PCAWG			BAM	1.33018689E8
controlled	FI803066	752b5975-c8f8-5536-8aae-f1dea2f2fc9b	-3af809864aceb41b5fc027cc828d1b3e.bam	DO52619	SP116531	Primary tumour - solid tissue	SA541890	Collaboratory - Toronto,Azure - Toronto,AWS - Virginia	BOCA-UK	PCAWG			BAM	1.41329485E8
controlled	FI803889	a285845a-429b-5aae-9d37-28ccb7a8e657	-501552aae01a386209f78e62f2a291b0.bam	DO52602	SP116487	Primary tumour - solid tissue	SA541942	Azure - Toronto,AWS - Virginia,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	1.48555747E8
controlled	FI803891	f724c149-7cab-56aa-a4de-58249f11b4ea	-943d211159674c1f2973bba9840a7e02.bam	DO52575	SP116411	Normal - blood derived	SA541965	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	BOCA-UK	PCAWG			BAM	2.66530274E8
controlled	FI803857	0807a08b-9d1f-5bf5-9dfe-1359e829e687	-e3feb4a67c6a75f3b8acb9af61ddefcc.bam	DO52595	SP116465	Primary tumour - solid tissue	SA541928	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	BOCA-UK	PCAWG			BAM	2.03719746E8
controlled	FI803867	74df28d8-5170-5e0c-aea2-8872babc0d63	-8fa15ee32cf3bd6aa032b33726b06941.bam	DO52576	SP116412	Primary tumour - solid tissue	SA541912	Collaboratory - Toronto,Azure - Toronto,AWS - Virginia	BOCA-UK	PCAWG			BAM	2.62360547E8
controlled	FI803751	71fd89f8-b9fb-5432-8703-c2dadd4c3f32	-6d791476bd00844cfe505b92fbbd2e17.bam	DO52645	SP116597	Normal - blood derived	SA541905	Collaboratory - Toronto,AWS - Virginia,Azure - Toronto	BOCA-UK	PCAWG			BAM	2.78834177E8
controlled	FI809729	08f50042-bf3c-520f-9e48-db576d9ec6e8	-60a3cf48c26b669f40162394322a3510.bam	DO52626	SP116549	Normal - blood derived	SA541999	Collaboratory - Toronto,AWS - Virginia,Azure - Toronto	BOCA-UK	PCAWG			BAM	1.64076018E8
controlled	FI3949	0e6cb7e3-3765-5f8b-a252-2555176e2201	b263024d58d3aa9820185e051e77eedf.bam	DO52621	SP116537	Normal - solid tissue	SA541991	Azure - Toronto,Collaboratory - Toronto,EGA - Hinxton,AWS - Virginia	BOCA-UK	PCAWG			BAM	1.12723314576E11
controlled	FI3948	68bc6a5c-b02d-5b74-acf6-199b43a89f3b	65c7e989be4c8c6a606815d3a3a91b3c.bam	DO52627	SP116550	Primary tumour - solid tissue	SA542000	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton,Azure - Toronto	BOCA-UK	PCAWG			BAM	1.56872833263E11
controlled	FI39642	05891fdb-1e4d-578f-a420-5afbd5bd807f	50654b0f20d65db1ed93a8934eeb5b7b.bam	DO52602	SP116488	Normal - blood derived	SA541943	Azure - Toronto,EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	BOCA-UK	PCAWG			BAM	1.36696608904E11
controlled	FI51771	a65303d2-d25e-5808-bc27-dd02c916c123	5b21f1f2603e762a16d25d559d74d0de.bam	DO52590	SP116451	Normal - blood derived	SA541985	AWS - Virginia,EGA - Hinxton,Azure - Toronto,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	9.1372285708E10
controlled	FI20122	8fecfe8f-289b-5926-82f2-999014b8daf1	cb08d0e5dcd33e91f05a9691d8200992.bam	DO52587	SP116444	Normal - blood derived	SA541979	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto,EGA - Hinxton	BOCA-UK	PCAWG			BAM	1.03787042055E11
controlled	FI24533	b0a417a0-7d9c-512c-a215-b2a3bdf9d510	1612f8544dc963747e394d5fac768b86.bam	DO52640	SP116584	Normal - blood derived	SA541897	AWS - Virginia,Azure - Toronto,EGA - Hinxton,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	1.12139285876E11
controlled	FI2953	8182664f-3568-55cc-8df3-5a6a44f90f60	c1deb1f406b763366df4041ef8ce25e2.bam	DO52572	SP116402	Normal - solid tissue	SA541961	Collaboratory - Toronto,Azure - Toronto,AWS - Virginia,EGA - Hinxton	BOCA-UK	PCAWG			BAM	9.844088399E10
controlled	FI15314	01ca0b6d-283f-57df-9126-c89480ac3bab	5a438ed8caed09cbfca982097ed9d0db.bam	DO52629	SP116555	Normal - blood derived	SA542003	Azure - Toronto,EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	BOCA-UK	PCAWG			BAM	1.22911446941E11
controlled	FI29396	614e08c5-4929-599c-a674-87fd4be27b74	ae4b28479dc6652ba00a73ec76c8be95.bam	DO52605	SP116496	Primary tumour - solid tissue	SA541868	Azure - Toronto,EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	BOCA-UK	PCAWG			BAM	2.36613449834E11
controlled	FI7330	676443d5-928d-5665-9e8d-23c6691aa87d	d49530e603ffa85a902fa3a0a6086a0b.bam	DO52585	SP116440	Primary tumour - solid tissue	SA541976	EGA - Hinxton,Azure - Toronto,AWS - Virginia,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	1.55312460022E11
controlled	FI803895	fb8fe57f-d8f9-5808-a8db-1c444958d7b8	-c1deb1f406b763366df4041ef8ce25e2.bam	DO52572	SP116402	Normal - solid tissue	SA541961	Collaboratory - Toronto,AWS - Virginia,Azure - Toronto	BOCA-UK	PCAWG			BAM	2.20140644E8
controlled	FI803835	ff6bb5f6-6fce-57ea-b27a-c320b28e9364	-32981effa9d331ff9d054d26e2e888d0.bam	DO52568	SP116391	Primary tumour - solid tissue	SA541952	Azure - Toronto,Collaboratory - Toronto,AWS - Virginia	BOCA-UK	PCAWG			BAM	1.38581685E8
controlled	FI803713	b244a048-a261-5360-8531-a446fd67d1d2	-3b5374f10b49f1e771f1b33283509d9c.bam	DO52580	SP116424	Primary tumour - solid tissue	SA541972	AWS - Virginia,Azure - Toronto,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	2.40647682E8
controlled	FI803733	a9f7259a-2c83-5834-9973-432d5fac43b3	-55928e15f8fb7864bd7c54acff475dd9.bam	DO52582	SP116431	Primary tumour - solid tissue	SA541914	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	BOCA-UK	PCAWG			BAM	4.52123626E8
controlled	FI20105	510910ad-0988-59ab-8667-04f88edb8d0d	8fcbefb5d7d9f42b5e55447424db60d6.bam	DO52593	SP116459	Primary tumour - solid tissue	SA541924	EGA - Hinxton,Collaboratory - Toronto,Azure - Toronto,AWS - Virginia	BOCA-UK	PCAWG			BAM	1.66944701296E11
controlled	FI803909	834f96ea-4601-550a-b5ec-63c38c23d03d	-08f4328f1b8bcf45a332ffe896531b03.bam	DO52622	SP116539	Primary tumour - solid tissue	SA541992	Collaboratory - Toronto,AWS - Virginia,Azure - Toronto	BOCA-UK	PCAWG			BAM	2.44979637E8
controlled	FI38735	fbf6eee7-3630-59c1-a456-4427ad7dcf5a	3d43086bf3f2f3b11bcf56734a311856.bam	DO52633	SP116566	Normal - blood derived	SA542011	Azure - Toronto,EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	BOCA-UK	PCAWG			BAM	1.18075563646E11
controlled	FI31362	3b4c0348-afcb-5035-a7de-19efff8273c0	eb633138157a29a01e1c2577b3263a0d.bam	DO52594	SP116462	Primary tumour - solid tissue	SA541926	AWS - Virginia,EGA - Hinxton,Azure - Toronto,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	1.43559672693E11
controlled	FI37373	df4620ce-3a3c-5fe5-957b-f7b5799a3e54	d71e49c6637a497f14f36938e772a1b0.bam	DO52617	SP116527	Normal - blood derived	SA541887	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton,Azure - Toronto	BOCA-UK	PCAWG			BAM	1.06767897105E11
controlled	FI51772	a45f21b8-4bb0-57f6-9e89-b220a572bf81	3973f1cd4a27a1629f218e0ad5961667.bam	DO52590	SP116450	Primary tumour - solid tissue	SA541984	Azure - Toronto,EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	BOCA-UK	PCAWG			BAM	1.60415801875E11
controlled	FI51099	16e55199-4ea0-56cf-829f-8b2c5170dbec	5dda89740ba3a860861bdfaea3ed2cab.bam	DO52582	SP116432	Normal - blood derived	SA541915	Azure - Toronto,AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	BOCA-UK	PCAWG			BAM	1.0894924814E11
controlled	FI809725	3d1d2fa1-d32f-5c61-8a52-b01fd5426c31	-6e7be063c5e91a802c89888fbf52ae82.bam	DO52625	SP116546	Normal - blood derived	SA541997	Azure - Toronto,AWS - Virginia,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	1.15345481E8
controlled	FI9141	40b88152-e0df-585a-8d47-9cf687b78459	33cf5d73187a6c0037412c234615c8b2.bam	DO52599	SP116478	Primary tumour - solid tissue	SA541936	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton,Azure - Toronto	BOCA-UK	PCAWG			BAM	1.47763777577E11
controlled	FI24605	81b6908e-0c17-53bb-8b39-ebbabd6264b9	4e12c76d0d05b45c8391266d06ddc22b.bam	DO52574	SP116408	Normal - blood derived	SA541911	EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia,Azure - Toronto	BOCA-UK	PCAWG			BAM	1.80650653801E11
controlled	FI803056	2b7fb383-1898-58a4-9f84-3dfcb86ce711	-9f9361039a8e981aedfe4c73fabcc361.bam	DO52565	SP116385	Primary tumour - solid tissue	SA541948	Azure - Toronto,Collaboratory - Toronto,AWS - Virginia	BOCA-UK	PCAWG			BAM	2.9835541E8
controlled	FI803076	0eec34bd-1d59-5758-8058-0b761ccfcd50	-3d43086bf3f2f3b11bcf56734a311856.bam	DO52633	SP116566	Normal - blood derived	SA542011	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	BOCA-UK	PCAWG			BAM	2.30188402E8
controlled	FI803078	0a3867dd-e813-5b77-99e1-8a72c2e8273c	-da63f508497e0e28f0eda0c2d9af8770.bam	DO52633	SP116564	Primary tumour - solid tissue	SA542010	AWS - Virginia,Azure - Toronto,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	3.19121946E8
controlled	FI803873	b5527221-9730-5c0b-80ec-50d78c20dad4	-eb633138157a29a01e1c2577b3263a0d.bam	DO52594	SP116462	Primary tumour - solid tissue	SA541926	AWS - Virginia,Azure - Toronto,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	2.37804719E8
controlled	FI803761	2655b8cd-8ced-58ac-8dd8-f4776ae34985	-3cd898848e6bccd676972d536ce4159e.bam	DO52588	SP116446	Primary tumour - solid tissue	SA541980	Collaboratory - Toronto,Azure - Toronto,AWS - Virginia	BOCA-UK	PCAWG			BAM	1.55382473E8
controlled	FI803737	6333beda-357c-5cb2-943c-d4fc4b3ef0a6	-65c7e989be4c8c6a606815d3a3a91b3c.bam	DO52627	SP116550	Primary tumour - solid tissue	SA542000	AWS - Virginia,Azure - Toronto,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	5.49141861E8
controlled	FI803685	5974ad08-87a5-59e1-b92b-17748cb5522b	-4d4764559b73b3ee5dd35a79b7bbdba7.bam	DO52636	SP116571	Primary tumour - solid tissue	SA542014	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	BOCA-UK	PCAWG			BAM	1.94825474E8
controlled	FI15315	b7726676-bf92-5967-8b14-a3cef741f7e9	1b6fabec9b3deec470696335c32d5f8a.bam	DO52629	SP116553	Primary tumour - solid tissue	SA542002	Collaboratory - Toronto,Azure - Toronto,EGA - Hinxton,AWS - Virginia	BOCA-UK	PCAWG			BAM	1.36294315843E11
controlled	FI27071	f84bd0ce-59fd-58a6-bf37-c0e41b8f9ab7	a04fc9ba29fc9e7379fa29bd2d1308b5.bam	DO52616	SP116524	Normal - blood derived	SA541885	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto,EGA - Hinxton	BOCA-UK	PCAWG			BAM	1.11998297577E11
controlled	FI31193	757d9042-f90c-5564-9e6d-f4ee5ca8c0e9	482e5e8b8ac5f1f70396b829085939e7.bam	DO52588	SP116447	Normal - blood derived	SA541981	Azure - Toronto,Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton	BOCA-UK	PCAWG			BAM	1.13114892862E11
controlled	FI4081	f58d455e-26e9-5606-9024-f0d54be70790	396a997ff0bd81dfcbebe6a889d7b494.bam	DO52639	SP116580	Normal - blood derived	SA541895	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto,Azure - Toronto	BOCA-UK	PCAWG			BAM	1.00952124029E11
controlled	FI4082	dd4d0a4a-0028-51c0-ba72-b176f929ee23	c15e37a7f556c4c3bbf262d0255d27d7.bam	DO52639	SP116578	Primary tumour - solid tissue	SA541894	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto,Azure - Toronto	BOCA-UK	PCAWG			BAM	1.20691696216E11
controlled	FI37374	fa80a77d-5079-588d-aeec-e0b39c915ce4	5a5a4d48f56d863a291e464b754dd794.bam	DO52617	SP116525	Primary tumour - solid tissue	SA541886	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto,Azure - Toronto	BOCA-UK	PCAWG			BAM	1.66888387116E11
controlled	FI22476	1cbd2651-5cb8-53bc-84af-140f24b59cc3	27c6e06f744eb004af32433d957588a4.bam	DO52611	SP116514	Normal - blood derived	SA541877	Azure - Toronto,EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	BOCA-UK	PCAWG			BAM	1.83793466677E11
controlled	FI51754	b26fcb46-c4b6-58f7-89e0-4566ebd0b88e	4e2a90096443c03100f9f26633636332.bam	DO52642	SP116589	Primary tumour - solid tissue	SA541900	Azure - Toronto,AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	1.57675829008E11
controlled	FI26146	e11a6389-1231-53f5-8f9f-c87cf62a0412	7d743b10ea1231730151b2c9d91c527f.bam	DO52630	SP116557	Primary tumour - solid tissue	SA542004	EGA - Hinxton,Azure - Toronto,AWS - Virginia,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	1.56643315138E11
controlled	FI26145	b3754ef6-82dc-5404-9129-a0c4bd1aa7f0	43c8f3d198f91c369c5a17a5dd33a81a.bam	DO52630	SP116558	Normal - blood derived	SA542005	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton,Azure - Toronto	BOCA-UK	PCAWG			BAM	1.34726811791E11
controlled	FI809745	85126d8e-b94c-5c3d-a142-9a61770f98be	-852c8f01b65d51b2ed01adfa15d88ad7.bam	DO52646	SP116601	Normal - blood derived	SA541907	Azure - Toronto,AWS - Virginia,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	3.10022266E8
controlled	FI809739	c021a901-d232-59e4-a5f7-a361aa1e1447	-08e0e137249c5ff8de518b4788eff356.bam	DO52640	SP116582	Primary tumour - solid tissue	SA541896	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	BOCA-UK	PCAWG			BAM	3.04073078E8
controlled	FI24606	2e138d48-969e-5097-8111-bf1ff9104b7b	ce4afaafd87c53846d56bf3148d730c1.bam	DO52574	SP116406	Primary tumour - solid tissue	SA541910	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	BOCA-UK	PCAWG			BAM	1.91935611155E11
controlled	FI803070	feb261e8-5d5e-52c0-a851-683af17bde36	-526545cc9e38dc6c354a8c6aacb52893.bam	DO52606	SP116499	Primary tumour - solid tissue	SA541870	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	BOCA-UK	PCAWG			BAM	2.22915768E8
controlled	FI803851	b73cd57d-950a-593b-954c-3d46ccc1a225	-8bd227324581c8abb36f2a83cb991146.bam	DO52597	SP116473	Normal - blood derived	SA541933	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	BOCA-UK	PCAWG			BAM	2.4241926E8
controlled	FI803871	8e8d12bb-62ca-5f76-87ea-bac6b16b07c9	-ae4bebfbb355ef4996e9bffe254f1973.bam	DO52594	SP116464	Normal - blood derived	SA541927	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	BOCA-UK	PCAWG			BAM	2.89068329E8
controlled	FI803757	1374dc58-8e5e-5788-ae5d-9d0bf12e593d	-c15e37a7f556c4c3bbf262d0255d27d7.bam	DO52639	SP116578	Primary tumour - solid tissue	SA541894	Collaboratory - Toronto,AWS - Virginia,Azure - Toronto	BOCA-UK	PCAWG			BAM	3.92251505E8
controlled	FI803707	909db185-1aaa-5333-b0a1-1dea8bdfdfa1	-c4f2bce8119c08997e31056620007fe5.bam	DO52600	SP116483	Normal - blood derived	SA541939	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	BOCA-UK	PCAWG			BAM	1.86889031E8
controlled	FI20104	bc78f9e4-dbb3-555d-a198-d24f51422a0c	21ee46fed0fdf8887d5c3f7131660fe9.bam	DO52593	SP116461	Normal - blood derived	SA541925	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto,Azure - Toronto	BOCA-UK	PCAWG			BAM	1.10607617631E11
controlled	FI35482	7d6b9466-545a-5f19-b276-a6c4a3aca0ca	83ab7ac530b2ee0a6cb195df8d884492.bam	DO52575	SP116409	Primary tumour - solid tissue	SA541964	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	BOCA-UK	PCAWG			BAM	1.56438413818E11
controlled	FI51433	e368421b-ebf7-5ff9-b436-98ed69defa20	33ed53a4af5db311d8a6d595df8ce1f9.bam	DO52591	SP116455	Normal - blood derived	SA541921	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto,Azure - Toronto	BOCA-UK	PCAWG			BAM	1.42453320489E11
controlled	FI2224	c451093b-3878-5f9c-a573-048ec231c5d0	538f75ab8d470b4e87beec9dc53b0255.bam	DO52569	SP116393	Primary tumour - solid tissue	SA541954	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto,Azure - Toronto	BOCA-UK	PCAWG			BAM	1.32855910748E11
controlled	FI9684	37a87aa9-c6f4-567a-952f-db6d1131d6f5	9f8f6f03df6d100c90a761164800a42c.bam	DO52604	SP116493	Primary tumour - solid tissue	SA541986	EGA - Hinxton,Collaboratory - Toronto,Azure - Toronto,AWS - Virginia	BOCA-UK	PCAWG			BAM	1.07508166702E11
controlled	FI809741	e435f42e-f0cc-5275-8de8-096a9b357239	-7cdcbaec9488b2447573750e1d1bad59.bam	DO52641	SP116588	Normal - blood derived	SA541899	Collaboratory - Toronto,AWS - Virginia,Azure - Toronto	BOCA-UK	PCAWG			BAM	2.09334853E8
controlled	FI809761	d39711a3-72b6-514a-a426-fe667488509b	-3973f1cd4a27a1629f218e0ad5961667.bam	DO52590	SP116450	Primary tumour - solid tissue	SA541984	AWS - Virginia,Azure - Toronto,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	3.44756276E8
controlled	FI809733	e5859de6-5521-5e6a-999e-306e8256cef8	-84efc0fa997bb145da8558ce3742bd13.bam	DO52613	SP116519	Normal - blood derived	SA541881	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	BOCA-UK	PCAWG			BAM	2.79194958E8
controlled	FI2954	268ae610-d495-5e1d-86be-d28788af5f94	81b02f66883d5502793983c48a3ab79d.bam	DO52572	SP116401	Primary tumour - solid tissue	SA541960	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton,Azure - Toronto	BOCA-UK	PCAWG			BAM	1.55001471698E11
controlled	FI811	43cb745d-7c4f-5dc4-ac28-e75ab9c09a36	0e5a3377f656e2c83c7cd65a664fbe1e.bam	DO52608	SP116507	Normal - blood derived	SA541873	EGA - Hinxton,Azure - Toronto,AWS - Virginia,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	1.2608023446E11
controlled	FI803086	53fa9e95-278c-5a5b-b21a-52f44c230804	-9e9d5f8b4e50da0d117e0865fcba745c.bam	DO52612	SP116515	Primary tumour - solid tissue	SA541878	Collaboratory - Toronto,AWS - Virginia,Azure - Toronto	BOCA-UK	PCAWG			BAM	3.11944077E8
controlled	FI803849	60e27240-686b-5a43-8e40-193ec6f18a1e	-1d826b27a356a722e26e97c0cf85ad29.bam	DO52616	SP116523	Primary tumour - solid tissue	SA541884	AWS - Virginia,Azure - Toronto,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	5.90199643E8
controlled	FI803847	b278797a-385b-5d36-8cb1-9d3242c26270	-a04fc9ba29fc9e7379fa29bd2d1308b5.bam	DO52616	SP116524	Normal - blood derived	SA541885	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	BOCA-UK	PCAWG			BAM	4.27972081E8
controlled	FI803865	94d58a52-5267-531d-ac87-f937da84ada7	-4c416d4b3a1e6e3b341a251a93064e41.bam	DO52576	SP116414	Normal - blood derived	SA541913	Collaboratory - Toronto,AWS - Virginia,Azure - Toronto	BOCA-UK	PCAWG			BAM	1.845687E8
