repo_code	file_id	object_id	file_format	file_name	file_size	md5_sum	index_object_id	donor_id/donor_count	project_id/project_count	study
aws-virginia	FI47287	02544818-1ef1-5bd4-95c9-1e07561e0127	BAM	60a3cf48c26b669f40162394322a3510.bam	126050441376	60a3cf48c26b669f40162394322a3510	086f0f39-c9c8-5613-bcd5-95ad593a2da5	DO52626	BOCA-UK	PCAWG
aws-virginia	FI46518	f8157e7a-21e5-576c-9c8b-ed3652243055	BAM	4c416d4b3a1e6e3b341a251a93064e41.bam	121520149288	4c416d4b3a1e6e3b341a251a93064e41	642f3462-f946-525a-9437-de2a51267769	DO52576	BOCA-UK	PCAWG
aws-virginia	FI20123	6dfabf85-5985-5f2a-8cb2-dd1ac0dc78ad	BAM	adb67999ca1fe33525afde4b1a7258a0.bam	166563272864	adb67999ca1fe33525afde4b1a7258a0	b21180b2-f6d7-51f1-8581-2ddde302f5a1	DO52587	BOCA-UK	PCAWG
aws-virginia	FI4506	2fbd5d07-50b5-5dc7-9f62-cac44e4c9165	BAM	737c12717376b6251b3b6664d8e6df2d.bam	101639432474	737c12717376b6251b3b6664d8e6df2d	543a3ae8-6dc4-5d16-8486-02b6f60b33c3	DO52619	BOCA-UK	PCAWG
aws-virginia	FI15578	dcade295-1960-51c5-8c3e-334e73f4f145	BAM	a9130c0f035dfa94adda3314ab79200b.bam	111916285838	a9130c0f035dfa94adda3314ab79200b	38e47f0c-4116-55a2-b86f-65837876a3c3	DO52620	BOCA-UK	PCAWG
