repo_code	file_id	object_id	file_format	file_name	file_size	md5_sum	index_object_id	donor_id/donor_count	project_id/project_count	study
aws-virginia	FI6523	8ac9eafa-f42d-5979-8a75-3d13549e0b1b	BAM	PCAWG.85cb2484-f88b-11e4-bec1-8787fb958afb.STAR.v1.bam	17800863749	b0d17b08d885b33607899f2b2b24d65e	f6ec9c4d-c476-5566-ac3f-fb0afb77389d	DO51992	CLLE-ES	PCAWG
aws-virginia	FI16307	c573945e-e17a-5dd2-ae26-1f7c82414e37	BAM	PCAWG.de2bfd3a-f609-11e4-8db2-ba96fb958afb.TopHat2.v1.bam	10751224076	b1ba45883cc76019812154d772440d15	85c52abe-8162-5285-9a9e-4fb0623ce5cb	DO6353	CLLE-ES	PCAWG
aws-virginia	FI17565	5d44ff24-2b5b-550a-9ebb-5667b87332a8	BAM	PCAWG.9bd34f64-f7ea-11e4-a6d5-43bdfb958afb.STAR.v1.bam	9191962231	641b9f49da84828c1b0caad73b4869d8	826efb7e-0aff-524f-89e1-75391c95cf58	DO6456	CLLE-ES	PCAWG
aws-virginia	FI30177	d04028d8-9118-51a4-903d-38211eeffa2f	BAM	PCAWG.a5cf5506-d221-11e4-8475-47acfb958afb.STAR.v1.bam	9246258018	a4c53e76683bad5e4ce7504bd9ec3bf0	ce93bd46-b7bc-537c-95a5-a5f8f782fa2d	DO6552	CLLE-ES	PCAWG
aws-virginia	FI33684	6e56fb7b-391b-5d4b-9565-5672c8f0af57	BAM	PCAWG.cc58b6ee-d227-11e4-9567-027bfb958afb.TopHat2.v1.bam	10247475876	25515e54b1d53bcdbd4ce5091a73e4ec	4deb6b32-ade8-5651-b926-d39baf58e312	DO7084	CLLE-ES	PCAWG
aws-virginia	FI738	865e033a-733b-56bb-875e-a85c172e2879	BAM	PCAWG.6c4e45ae-f86d-11e4-97ca-a376fb958afb.TopHat2.v1.bam	8130936901	a2c2bd47123f13437909ed683ab36270	bd0239ce-7b38-580a-bc8a-a419d8eaf794	DO6690	CLLE-ES	PCAWG
aws-virginia	FI7153	bab16aa3-73f0-57c0-84c0-334b80eb08d3	BAM	PCAWG.7e42640a-f88d-11e4-b2df-e68cfb958afb.STAR.v1.bam	12120350103	6759f5cc870265ab1f67125f71782d91	a51eb28d-da06-5505-aa2c-cb846894142c	DO52721	CLLE-ES	PCAWG
aws-virginia	FI45075	8bae21e8-3d36-50ca-b101-d912fbb4b430	BAM	PCAWG.4ef154c8-d235-11e4-bc85-28a4fb958afb.STAR.v1.bam	6090535926	7e5c4a024ac36cfa9284a82f27c3aa2a	e38b7510-ff87-5b4c-9c56-3b3f0ebf137b	DO6418	CLLE-ES	PCAWG
aws-virginia	FI5800	c553bab8-9bb3-53ef-b862-dbc7c97b8414	BAM	PCAWG.61508802-f7ea-11e4-af6f-80bcfb958afb.TopHat2.v1.bam	8279521520	5c39af8e0f7d9c9102850998d6ea12c6	5a8c5717-4c5f-54a8-a578-aeb5c49e742c	DO7024	CLLE-ES	PCAWG
aws-virginia	FI5799	279578ca-4634-5fb2-b2a1-ca6acadd51cc	BAM	PCAWG.61508802-f7ea-11e4-af6f-80bcfb958afb.STAR.v1.bam	9782246787	108728d572803c293587d7dfdeab47b1	20601557-4644-54f3-a5a7-8b3688551e40	DO7024	CLLE-ES	PCAWG
aws-virginia	FI27413	ae5488be-d50e-5b81-b238-1e1725095d67	BAM	PCAWG.de8e0f1e-f886-11e4-93ef-a770fb958afb.STAR.v1.bam	9975369143	bddcc08b3307af590a75ee408f07cfd5	47b83c2b-f1fa-5fa3-805f-55eaeb0d8f3e	DO52720	CLLE-ES	PCAWG
aws-virginia	FI27414	cf47063e-9d7a-5b8e-b0fa-41d9500cdccc	BAM	PCAWG.de8e0f1e-f886-11e4-93ef-a770fb958afb.TopHat2.v1.bam	8414053554	3dd92cbb442499c92ef72c9323aae7c8	470c0a9d-4306-540a-9745-3915223ebff1	DO52720	CLLE-ES	PCAWG
