repo_code	file_id	object_id	file_format	file_name	file_size	md5_sum	index_object_id	donor_id/donor_count	project_id/project_count	study
aws-virginia	FI2	0bb7955e-bc71-56c3-816c-29aeb80a20ff	BAM	b062ec4e85c3bdf632c206ad68c7f86f.bam	116824384111	b062ec4e85c3bdf632c206ad68c7f86f	18d638c1-b407-507f-bc2e-badb65b0ba06	DO52747	CMDI-UK	PCAWG
aws-virginia	FI6352	46b8826d-9b99-5791-b32c-1b26a7d0246f	BAM	c42f3ea3cc9197ebd26a3a6f6fd92fe2.bam	110455443106	c42f3ea3cc9197ebd26a3a6f6fd92fe2	4572c91f-96c5-5854-8227-579df31c9efc	DO52713	CLLE-ES	PCAWG
aws-virginia	FI18520	70dbd442-f588-5384-8706-7a590ea4f1d6	BAM	02aa911dc6b0bcae357ebcf08e1e1048.bam	144865500578	02aa911dc6b0bcae357ebcf08e1e1048	62f6546d-96c1-5833-b67d-c70f92989bf7	DO52733	CMDI-UK	PCAWG
aws-virginia	FI18502	94a1d0a0-4e90-5b5f-9ddc-c2d8e539c165	BAM	774a2b0d29af0d2befd2fd0569ed63dd.bam	113684867911	774a2b0d29af0d2befd2fd0569ed63dd	576e2e9d-ccac-5d34-8793-97bedf39e00c	DO52733	CMDI-UK	PCAWG
aws-virginia	FI8130	96cd0f9a-66b3-51dd-87ac-07d7bc5bccb5	BAM	61583d9d4a447cc36b098eac36ef8784.bam	86402958523	61583d9d4a447cc36b098eac36ef8784	54dda2e9-37c8-5e4a-b194-2e3f228003e5	DO6428	CLLE-ES	PCAWG
aws-virginia	FI46664	3639f64b-9547-5855-a898-a9abccf5b5e0	BAM	c86a8f378962228823094ef84aa3f266.bam	95157307024	c86a8f378962228823094ef84aa3f266	9899370c-811e-520b-a743-442c4803d5bf	DO6946	CLLE-ES	PCAWG
aws-virginia	FI46158	23a1b891-4c2b-504f-b454-6a003dbc1019	BAM	3f05a22f9065c36db2c80e8b0b883f39.bam	81432334562	3f05a22f9065c36db2c80e8b0b883f39	45a05d80-3ea0-58ff-b468-09e877fe32d1	DO52707	CLLE-ES	PCAWG
aws-virginia	FI40384	a2a700ae-0840-5dec-bf23-a084fce9c431	BAM	3a27910d544adbeab95b2b73c20ab6e5.bam	134694872033	3a27910d544adbeab95b2b73c20ab6e5	9a4dec71-174a-57cf-91b5-6ab2156a92b0	DO6350	CLLE-ES	PCAWG
aws-virginia	FI7369	f0eb867e-04ad-5e26-bc15-f250368bd215	BAM	3739f3d5b95245d9c014d6e2b60a34ad.bam	141275979255	3739f3d5b95245d9c014d6e2b60a34ad	158a055d-9761-518f-baf9-446b4b5d556c	DO6352	CLLE-ES	PCAWG
aws-virginia	FI4121	5fe50a25-ce03-5d23-8c14-843e68e97d31	BAM	40efcb304190604b5e1240910314b1e9.bam	115562347047	40efcb304190604b5e1240910314b1e9	054f2bea-e669-5c44-81c1-36fc30932ada	DO52704	CLLE-ES	PCAWG
aws-virginia	FI28712	283644cc-a027-5296-b54c-301c363c8c17	BAM	cfbac285540eb53f629b9abb60b5d12c.bam	95449678273	cfbac285540eb53f629b9abb60b5d12c	d1993043-cb57-5d5c-a635-1cdc1de7df4a	DO52760	CMDI-UK	PCAWG
aws-virginia	FI5802	0e89c29b-75ea-5e59-b759-cb4feb86bc8f	BAM	7a99bb623fbe3fb791ec8fac749087a5.bam	93418522222	7a99bb623fbe3fb791ec8fac749087a5	61d38445-6a4f-5d2d-823b-1d52c25459ee	DO7024	CLLE-ES	PCAWG
