repo_code	file_id	object_id	file_format	file_name	file_size	md5_sum	index_object_id	donor_id/donor_count	project_id/project_count	study
aws-virginia	FI17844	1c4e5dba-c14f-5eac-80fd-eaa3a2afb2e5	BAM	PCAWG.5c778b04-dd3d-11e4-9aa6-fd29c254ba06.TopHat2.v1.bam	4105585616	55a636e6fe13bb5ca8755e5cfb71da26	3fcbf8f4-04ba-554d-bb62-c2288ce8f0ec	DO47048	RECA-EU	PCAWG
aws-virginia	FI17509	2b668a05-587d-593d-939b-99429b8f1aba	BAM	PCAWG.97335f5e-dd3b-11e4-81c2-094dc254ba06.STAR.v1.bam	7534825228	a5992110a89ab2884ea1edc74018322a	8b8a76c9-3ebe-51ac-abb2-7ed3e2082b6b	DO46832	RECA-EU	PCAWG
aws-virginia	FI19152	cc58c1c3-ce98-5dac-bf8b-c4812dea2953	BAM	PCAWG.7c2e0376-dd31-11e4-b027-b78fc254ba06.TopHat2.v1.bam	7389516127	dc223f55347609ad64c43d42dc43a191	57498921-de30-5e45-be4c-2e1c0989e353	DO46988	RECA-EU	PCAWG
aws-virginia	FI19153	93dd3416-3be7-5067-adf6-a00c3522fdd9	BAM	PCAWG.6a09899e-dd32-11e4-b507-70a1c254ba06.STAR.v1.bam	17697033214	9106e8f8c2c1add36c360a56f4b1a13c	ba8b4339-4837-53de-bc89-07edba28d66f	DO46988	RECA-EU	PCAWG
aws-virginia	FI33549	67a59345-1b40-5f8c-b7fe-92372eaeaf50	BAM	PCAWG.fea0bed0-dd3a-11e4-a09d-2be1c254ba06.STAR.v1.bam	4073145945	60ffa837e7da92f3c47acd6cdef0ac3e	d9a38b97-d5b8-5056-8b3f-a65736400214	DO47004	RECA-EU	PCAWG
aws-virginia	FI7266	22e9281a-5400-5670-9f73-bbcc172e4b8f	BAM	PCAWG.51646a30-dd23-11e4-99bf-1e4972a8e264.TopHat2.v1.bam	12355390336	9d9703018e4097d476d4a30e3e31795f	e0a6f591-fb85-5f76-a91b-3c76b6866e6e	DO46957	RECA-EU	PCAWG
aws-virginia	FI27621	3691b839-da14-5827-a5af-8293edf436ac	BAM	PCAWG.42ccd9ba-dd34-11e4-9779-7278c254ba06.TopHat2.v1.bam	8911185851	eb8d4849496f64d2d331235d1f1c7fee	d15c0a14-0bc3-513a-8523-e102ff8a6544	DO46844	RECA-EU	PCAWG
aws-virginia	FI6978	f07fd94c-8465-5906-8362-d9bf9510ee34	BAM	PCAWG.e43faa7e-dd30-11e4-ab1d-3283c254ba06.TopHat2.v1.bam	6248016522	3e415def3048b3f529d0aa0d2bee56bb	69e7574f-ba94-5a3e-a0ba-f75c73e15445	DO47128	RECA-EU	PCAWG
aws-virginia	FI6977	1238c5d1-79bf-5547-99bd-7d3227f3e311	BAM	PCAWG.e43faa7e-dd30-11e4-ab1d-3283c254ba06.STAR.v1.bam	7746502849	8d7834735467a96ef39390884756bf0a	444de62e-8327-559e-a707-a42b05e95d50	DO47128	RECA-EU	PCAWG
aws-virginia	FI50229	988cb709-e5ff-5788-b505-56317e716a97	BAM	PCAWG.7b4ad790-dd45-11e4-a8fb-4404c254ba06.TopHat2.v1.bam	6577858220	55454bbb55fd27f2c8beeeb107a69298	87865d2a-a755-50af-a505-91be0c231565	DO46877	RECA-EU	PCAWG
aws-virginia	FI50228	a98eac96-af09-5c73-b1c5-025d32572701	BAM	PCAWG.7b4ad790-dd45-11e4-a8fb-4404c254ba06.STAR.v1.bam	8035960949	bb6f67295df46d07021ad19e5c25fa3b	5afc64a6-cb4d-5ab0-84ac-10996f22b4cf	DO46877	RECA-EU	PCAWG
aws-virginia	FI48512	1a3db792-2e58-595b-b3f2-ed792d72760d	BAM	PCAWG.0f70b7bc-dd39-11e4-a3d0-e5bdc254ba06.STAR.v1.bam	6095217445	156a69043a73b72bd3cb5308109f0d95	97dcd751-a4a0-5e7d-a5f6-561653351f81	DO47072	RECA-EU	PCAWG
aws-virginia	FI38159	614e612a-dcc1-5bf4-a44e-96d66b97702c	BAM	PCAWG.3d92b40e-dd45-11e4-9303-a2f8c154ba06.STAR.v1.bam	6264307845	5bc17125aae1627856460ce38d4f250b	c4d14a7c-2a58-5029-a87d-57c9818a1d78	DO46913	RECA-EU	PCAWG
