repo_code	file_id	object_id	file_format	file_name	file_size	md5_sum	index_object_id	donor_id/donor_count	project_id/project_count	study
aws-virginia	FI44874	b6ac8024-dc2e-54e1-9917-5b63bbd9c7ea	BAM	6935fc901ee2d86f6dbc961a51150f2a.bam	164066940957	6935fc901ee2d86f6dbc961a51150f2a	f2f5e1ba-8cd0-5f6b-85d3-59c46592cf30	DO220863	MELA-AU	PCAWG
aws-virginia	FI44873	f8ea680f-b112-5967-84fe-6ac6b3afa83a	BAM	77089c8c133d3d5d2bce80e6d36bd8a3.bam	112451098895	77089c8c133d3d5d2bce80e6d36bd8a3	74d2a591-c18e-5883-b1ee-02698bb03f76	DO220863	MELA-AU	PCAWG
aws-virginia	FI44060	146fa5c0-5e6b-5b8c-af96-0fab13aeafc4	BAM	49eff82a3d477b705e4de6f466988421.bam	127189870356	49eff82a3d477b705e4de6f466988421	b0509995-beae-53e1-8311-99086249e16b	DO220855	MELA-AU	PCAWG
aws-virginia	FI33843	ab1f30f3-f1fb-5c02-841f-6cfee905c334	BAM	2bbc9adc002868f48c60cb58d3d09f4b.bam	114017027348	2bbc9adc002868f48c60cb58d3d09f4b	297d4080-4607-564e-bb6e-6fc91a4888c4	DO220889	MELA-AU	PCAWG
aws-virginia	FI941	4ca24024-9034-5e4e-a2f2-88a18786f55f	BAM	30b36117952125ad345a94da90f72924.bam	109771899738	30b36117952125ad345a94da90f72924	0a5cae72-fd5e-54e4-bf38-7a35a304ff87	DO220891	MELA-AU	PCAWG
aws-virginia	FI244375	dfd53607-1f78-5437-a939-ec2e404bf953	BAM	6ac111863a7fc7a0ac5bb6555f7334e6.bam	161032050797	6ac111863a7fc7a0ac5bb6555f7334e6	8dd05c34-b637-5146-8126-26c491b6c619	DO220868	MELA-AU	PCAWG
aws-virginia	FI16570	4766775a-4054-5cd7-b16c-675c6adb58ca	BAM	0a20f028fea85b9f5bdab576c781b2d1.bam	222857751989	0a20f028fea85b9f5bdab576c781b2d1	7f65bb90-ccb7-5b2d-972b-57ab7da03621	DO220875	MELA-AU	PCAWG
aws-virginia	FI51489	9c1912db-2bcd-5ee9-b3d7-1f2b5fc9e6b1	BAM	2f5e7ebc0a206a98c55dfdc38b550784.bam	104855249484	2f5e7ebc0a206a98c55dfdc38b550784	68d91785-d471-5740-b366-11ccb8b626eb	DO220844	MELA-AU	PCAWG
aws-virginia	FI42171	52143dfe-07ad-5afa-bd09-89cbbd8cf8ff	BAM	a9b66bc7ebd0da361b24db1225170e73.bam	152275663467	a9b66bc7ebd0da361b24db1225170e73	49a89275-7037-5353-9e5c-d5cb7fc5e558	DO220841	MELA-AU	PCAWG
aws-virginia	FI7864	75f0b30b-356f-5300-9002-43ac560b8ee7	BAM	0a2055597b75c8cb09569f964bf87dc0.bam	213487838053	0a2055597b75c8cb09569f964bf87dc0	9de69729-9822-50c0-9199-f30de6e0b33c	DO220877	MELA-AU	PCAWG
aws-virginia	FI31121	b0e0ba44-b63c-563a-b17b-ce31ccf40a74	BAM	c739aeadf66bbad40294c07442a4233b.bam	113384335970	c739aeadf66bbad40294c07442a4233b	dc485ddd-9134-541d-bcf6-e3fcb1ea6263	DO220845	MELA-AU	PCAWG
aws-virginia	FI20843	770c2ce2-c84d-5483-a8ee-2e8379e1aaf0	BAM	8f6960ad4851edab46b670d8820a6f87.bam	101870792471	8f6960ad4851edab46b670d8820a6f87	12236082-4362-5028-bafc-fff36da2fd1b	DO220894	MELA-AU	PCAWG
aws-virginia	FI13902	90142d6d-5e9d-5ed1-8f2c-37ade69e7730	BAM	bec17dd8aefdfa808db53e6cdab90450.bam	100698332890	bec17dd8aefdfa808db53e6cdab90450	72e92ddc-a637-5651-ae89-02785a9f9749	DO220846	MELA-AU	PCAWG
aws-virginia	FI52176	e7e69d23-fb0d-5d3d-9027-ebf355053dbf	BAM	27fa9ed7f5ab0870a4684783c099aa0e.bam	174590852980	27fa9ed7f5ab0870a4684783c099aa0e	49fd97b1-97aa-5ad0-866a-502ff2aaa8e6	DO220849	MELA-AU	PCAWG
aws-virginia	FI22551	06f02fa8-7fb8-5a1a-a2f5-7c7764d4c929	BAM	fd14e36d21cb526d1376bc114d59b10f.bam	186231810979	fd14e36d21cb526d1376bc114d59b10f	fefd08c0-0c25-5e0f-9abd-5264ce519bf5	DO220901	MELA-AU	PCAWG
aws-virginia	FI12423	fd7bf774-ce56-58da-bdd8-a13176b95bec	BAM	d119764393be3a8bb572bd2eaa299de0.bam	229588256655	d119764393be3a8bb572bd2eaa299de0	13ddd3cd-2990-5c93-941b-96846bcde09e	DO220862	MELA-AU	PCAWG
aws-virginia	FI12404	01700ca5-9912-5fb9-a5dd-fb454d91c4b7	BAM	99543b13e89b780a61a2cb0dac79f622.bam	102816001545	99543b13e89b780a61a2cb0dac79f622	29e733e1-9fb8-5ca6-b7b9-0340076635c9	DO220887	MELA-AU	PCAWG
aws-virginia	FI1688	b429638d-b4ab-5c4c-91a0-1894a678f01a	BAM	1039586e13efbb7c2ae5513c0fafc755.bam	210974394972	1039586e13efbb7c2ae5513c0fafc755	670ff20c-d692-5fdd-9735-674124805f74	DO220905	MELA-AU	PCAWG
aws-virginia	FI39437	3e995093-d1ac-5356-a0e7-ab1b93eafe4c	BAM	6f7534a3ae42b8d16102065063e3e2fe.bam	110336059199	6f7534a3ae42b8d16102065063e3e2fe	2abff04e-5966-5cd9-827b-cc9f329b4884	DO220853	MELA-AU	PCAWG
aws-virginia	FI11852	c122c6d4-c150-5572-9720-444fecddd707	BAM	ab7dab31de37169db80096f33e7cdccf.bam	123248902968	ab7dab31de37169db80096f33e7cdccf	35723835-acad-5963-ac13-f61247e1bf5d	DO220890	MELA-AU	PCAWG
