repo_code	file_id	object_id	file_format	file_name	file_size	md5_sum	index_object_id	donor_id/donor_count	project_id/project_count	study
aws-virginia	FI47562	2f1c5ed8-83dc-52eb-859d-bdb44bd9f1e9	BAM	31e52d5245825bf339f4ea525069ea57.bam	138006431866	31e52d5245825bf339f4ea525069ea57	f72f719a-39fa-5384-bf0b-70e03fb4e5b0	DO52552	BRCA-UK	PCAWG
aws-virginia	FI32534	2b63b89b-2ed5-5a41-a3a8-8a602c358a0a	BAM	48df04ff1d77c273e472effcabf70ec7.bam	135895812752	48df04ff1d77c273e472effcabf70ec7	1b8abe1a-a4dd-5795-8dd1-11649f28d52d	DO1006	BRCA-UK	PCAWG
aws-virginia	FI26596	386673a4-fd76-5630-8ffb-df062eabfc6d	BAM	b59613424dfecb7d67d87b96eca09d5f.bam	94159282028	b59613424dfecb7d67d87b96eca09d5f	5f164cee-4b84-5d26-8476-453e66cd782f	DO52546	BRCA-UK	PCAWG
aws-virginia	FI26089	7730b77c-aed6-57f6-acf8-085fa812301f	BAM	4e3d591bff49bc3bd093ca9c846c0c64.bam	101590988009	4e3d591bff49bc3bd093ca9c846c0c64	10436106-09a7-52f7-b6b8-8361c2209f3e	DO1014	BRCA-UK	PCAWG
aws-virginia	FI26184	81ac7d90-3dfd-5ed3-aaf2-b9315da914fd	BAM	498f8fbffe0b553724d9960824932a52.bam	144570925082	498f8fbffe0b553724d9960824932a52	47654d0a-42ee-5b7c-a90b-364c5d4aedbf	DO52549	BRCA-UK	PCAWG
aws-virginia	FI11435	00c8272e-58a6-5c9b-a7c7-3ef445f69533	BAM	97259156cf28a2b1bb89afea72d4b55f.bam	137183376376	97259156cf28a2b1bb89afea72d4b55f	2624ed01-33b0-5f39-a0be-5b5405e7b7de	DO1017	BRCA-UK	PCAWG
aws-virginia	FI11434	b4ac7182-6be1-58f4-aaba-c5b2ab29019d	BAM	8f54ef773e0d385efea404f33f8d0335.bam	115318661334	8f54ef773e0d385efea404f33f8d0335	2e43ae64-a9c7-51e7-9f00-673ae399bf99	DO1017	BRCA-UK	PCAWG
aws-virginia	FI50632	343872ab-6d6b-5d94-a730-6e8759a5a80b	BAM	3c8b599f5c945689af31f4abc473d08d.bam	132235045969	3c8b599f5c945689af31f4abc473d08d	61d6fd3b-b53f-5aeb-840e-a578465c8346	DO52560	BRCA-UK	PCAWG
aws-virginia	FI42434	24bd82eb-6a16-5b12-9bd7-f7604c636dc6	BAM	9b853d15dfbfe1b9f3eaad9b039107e4.bam	126689780079	9b853d15dfbfe1b9f3eaad9b039107e4	cdba0255-c804-5dac-bb86-25dd9725451a	DO1003	BRCA-UK	PCAWG
aws-virginia	FI15333	4695a9fe-e96d-540f-9618-90d13986626f	BAM	12dda9058c61aa1f4c832661bf0058fe.bam	186986093695	12dda9058c61aa1f4c832661bf0058fe	cba7a6ad-2aff-54a1-8430-30b4a6ecdac3	DO52548	BRCA-UK	PCAWG
aws-virginia	FI7882	e405e047-ebec-5dda-a650-7f7fbb28e0d6	BAM	cb07f7195409403cba42b2276cb2ee27.bam	182199793557	cb07f7195409403cba42b2276cb2ee27	196caedd-cddb-558b-ac2c-945b4e10a151	DO52559	BRCA-UK	PCAWG
aws-virginia	FI6580	25b8da94-80bb-5dd3-99e4-d5241399ded8	BAM	15b95585cdc3b861b66f7240c41662c9.bam	148122738823	15b95585cdc3b861b66f7240c41662c9	a487db28-f599-5211-8335-6d92a21dd2cc	DO52551	BRCA-UK	PCAWG
aws-virginia	FI6579	c59d74cb-ca62-5efd-9e81-ec228bde6fdc	BAM	17da6bacc1b0bb5e78d6ddac01b5afd3.bam	134341872390	17da6bacc1b0bb5e78d6ddac01b5afd3	049070e7-7532-51c0-9224-257aafac6686	DO52551	BRCA-UK	PCAWG
aws-virginia	FI21571	4f6ef9ea-9575-5c65-9497-38db620a23b8	BAM	cd68ee9c75a886ddf4baa9ee504089fc.bam	117996748746	cd68ee9c75a886ddf4baa9ee504089fc	b5d85c2a-93fe-56d6-a404-c5df0d135e43	DO1004	BRCA-UK	PCAWG
aws-virginia	FI35500	ca5c5325-2612-532e-a085-c50861f90a42	BAM	5168c0f1e53ae29a91f8dfb5108daca2.bam	146438329757	5168c0f1e53ae29a91f8dfb5108daca2	54e66bf4-466f-5cf7-871f-cbde28ebd014	DO1018	BRCA-UK	PCAWG
aws-virginia	FI47269	eecb92a3-3f64-5c91-81a2-60d31250590e	BAM	ae57bc369df888047340433c48ebf199.bam	133551359128	ae57bc369df888047340433c48ebf199	f66e6081-28b3-5817-bcdf-120aea9f1b2c	DO1020	BRCA-UK	PCAWG
aws-virginia	FI32982	07e592a3-c885-5110-9eed-ebb3c3bf3139	BAM	54e3bac37058447a7b4666d4ec4afd07.bam	136848938734	54e3bac37058447a7b4666d4ec4afd07	b7c58dc4-81b0-5ba0-9cc0-bc96fd02d02a	DO52542	BRCA-UK	PCAWG
